x1,x2,x3,x4,x5,x6
301.0,301.0,301.0,301.0,301.0,301.0
301.0,301.0,301.0,301.0,301.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.4424929618835449,4.628059387207031,-1.2678544521331787,-6.692199230194092,-1.2677013874053955,-6.69177770614624
0.4301234781742096,4.561391353607178,-1.2066047191619873,-6.64093542098999,-1.2071952819824219,-6.64067268371582
0.4183490574359894,4.495245933532715,-1.1486698389053345,-6.586976528167725,-1.1491940021514893,-6.586599349975586
0.4071395993232727,4.429659366607666,-1.0938591957092285,-6.530594825744629,-1.0943100452423096,-6.5300703048706055
0.3964628577232361,4.364644527435303,-1.041975736618042,-6.472024440765381,-1.0424301624298096,-6.471681594848633
0.3862909972667694,4.300225734710693,-0.9928464293479919,-6.411495208740234,-0.9932547807693481,-6.411027908325195
0.3765977621078491,4.236423969268799,-0.946307897567749,-6.3492207527160645,-0.946711003780365,-6.348943710327148
0.3673567771911621,4.17324686050415,-0.9021996855735779,-6.2853875160217285,-0.9026035666465759,-6.285333633422852
0.3585456907749176,4.110717296600342,-0.8603825569152832,-6.220187187194824,-0.8607432246208191,-6.220006942749023
0.3501419126987457,4.04884672164917,-0.8207193613052368,-6.153787136077881,-0.821058452129364,-6.153595447540283
0.3421245217323303,3.987645387649536,-0.7830822467803955,-6.0863447189331055,-0.7834002375602722,-6.0861945152282715
0.3344739079475403,3.9271228313446045,-0.7473519444465637,-6.018004894256592,-0.7476508617401123,-6.017887592315674
0.3271715044975281,3.8672876358032227,-0.7134166359901428,-5.948904514312744,-0.7136985659599304,-5.948793888092041
0.3201999366283417,3.8081469535827637,-0.6811716556549072,-5.879169464111328,-0.6814375519752502,-5.879080295562744
0.31354275345802307,3.7497060298919678,-0.6505182981491089,-5.808916091918945,-0.6507694721221924,-5.808854103088379
0.3071845471858978,3.691969871520996,-0.6213644742965698,-5.738252639770508,-0.621601939201355,-5.738210678100586
0.30111071467399597,3.634941816329956,-0.5936240553855896,-5.667279243469238,-0.5938395857810974,-5.6671857833862305
0.2953077554702759,3.5786261558532715,-0.5672163963317871,-5.596089839935303,-0.5674228072166443,-5.596053600311279
0.2897622585296631,3.5230207443237305,-0.5420637130737305,-5.524766445159912,-0.5422547459602356,-5.524682998657227
0.28446266055107117,3.468132495880127,-0.5180972814559937,-5.453394889831543,-0.5182832479476929,-5.453395843505859
0.27939659357070923,3.4139528274536133,-0.4952465295791626,-5.38203763961792,-0.49543529748916626,-5.382180213928223
0.27455395460128784,3.3604888916015625,-0.47345179319381714,-5.3107709884643555,-0.4736170172691345,-5.31078577041626
0.26992425322532654,3.307737112045288,-0.45265308022499084,-5.2396559715271,-0.45281052589416504,-5.239701271057129
0.26549774408340454,3.25569486618042,-0.43279460072517395,-5.1687469482421875,-0.4329413175582886,-5.168771743774414
